,OrderedAtDate ,Product,CategoryGroup,Category,Quantity,Unit Price,shippingStatus,DeliveryDate,CustomerType,OrderChannel,Sales
976,2020-12-23 13:30:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,11200.0,delivered,12/24/20 13:26,General Trade,Whatsapp,11200.0
977,2020-12-23 13:30:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,6.0,2080.0,delivered,12/24/20 13:26,General Trade,Whatsapp,12480.0
978,2020-12-23 14:59:00,Peak Milk,Breakfast & Snacks,Milk,2.0,3750.0,delivered,12/24/20 13:26,General Trade,Whatsapp,7500.0
979,2020-12-23 14:43:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,9350.0,delivered,12/24/20 16:18,General Trade,Mobile App,9350.0
980,2020-12-23 14:43:00,Dano Cool Cow,Breakfast & Snacks,Milk,3.0,8500.0,delivered,12/24/20 16:18,General Trade,Mobile App,25500.0
981,2020-12-23 14:46:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,2.0,7450.0,delivered,12/24/20 16:18,General Trade,Mobile App,14900.0
982,2020-12-23 14:46:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,3.0,7450.0,delivered,12/24/20 16:18,General Trade,Mobile App,22350.0
983,2020-12-23 15:04:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,5.0,2080.0,delivered,12/24/20 16:18,General Trade,Mobile App,10400.0
984,2020-12-23 15:04:00,Dano Cool Cow,Breakfast & Snacks,Milk,5.0,6750.0,delivered,12/24/20 16:18,General Trade,Mobile App,33750.0
985,2020-12-23 17:03:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,5.0,9200.0,delivered,12/24/20 16:43,General Trade,Mobile App,46000.0
986,2020-12-23 17:03:00,Cowbell Milk,Breakfast & Snacks,Milk,1.0,8500.0,delivered,12/24/20 16:43,General Trade,Mobile App,8500.0
987,2020-12-23 07:56:00,Peak Milk,Breakfast & Snacks,Milk,5.0,10650.0,delivered,12/24/20 16:57,Wholesale,Web App,53250.0
988,2020-12-21 18:04:00,Peak Milk,Breakfast & Snacks,Milk,3.0,10650.0,delivered,12/24/20 17:13,Wholesale,Mobile App,31950.0
989,2020-12-23 14:41:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7450.0,delivered,12/24/20 17:53,General Trade,Whatsapp,7450.0
990,2020-12-23 14:41:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,10050.0,delivered,12/24/20 17:53,General Trade,Whatsapp,10050.0
991,2020-12-23 15:26:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,8.0,9200.0,delivered,12/24/20 18:03,General Trade,Whatsapp,73600.0
992,2020-12-22 10:01:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,3.0,11200.0,delivered,12/25/20 9:04,Wholesale,Mobile App,33600.0
993,2020-12-22 10:01:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,3.0,10050.0,delivered,12/25/20 9:04,Wholesale,Mobile App,30150.0
994,2020-12-23 21:25:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,15.0,9200.0,delivered,12/28/20 8:35,Wholesale,Mobile App,138000.0
995,2020-12-26 21:31:00,Peak Milk,Breakfast & Snacks,Milk,4.0,10650.0,delivered,12/28/20 9:31,Wholesale,Mobile App,42600.0
996,2020-12-26 21:31:00,Three Crowns Milk,Breakfast & Snacks,Milk,6.0,3750.0,delivered,12/28/20 9:31,Wholesale,Mobile App,22500.0
997,2020-12-26 21:37:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,5.0,2080.0,delivered,12/28/20 9:31,Wholesale,Mobile App,10400.0
998,2020-12-26 21:44:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,5.0,9200.0,delivered,12/28/20 9:31,Wholesale,Mobile App,46000.0
999,2020-12-26 21:44:00,Three Crowns Milk,Breakfast & Snacks,Milk,1.0,8800.0,delivered,12/28/20 9:31,Wholesale,Mobile App,8800.0
1000,2020-12-24 20:36:00,Dano Cool Cow,Breakfast & Snacks,Milk,10.0,6750.0,delivered,12/28/20 9:36,Wholesale,Mobile App,67500.0
1001,2020-12-25 20:21:00,Cowbell Milk,Breakfast & Snacks,Milk,5.0,8500.0,delivered,12/28/20 9:36,Wholesale,Mobile App,42500.0
1002,2020-12-25 20:25:00,Three Crowns Milk,Breakfast & Snacks,Milk,10.0,3750.0,delivered,12/28/20 9:36,Wholesale,Mobile App,37500.0
1003,2020-12-24 12:57:00,Nasco Cornflakes,Breakfast & Snacks,Cereal,2.0,2000.0,delivered,12/28/20 9:47,Wholesale,Whatsapp,4000.0
1004,2020-12-24 12:57:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,11200.0,delivered,12/28/20 9:47,Wholesale,Whatsapp,11200.0
1005,2020-12-25 20:07:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,5.0,9200.0,delivered,12/28/20 10:37,General Trade,Whatsapp,46000.0
1006,2020-12-25 20:07:00,Peak Milk,Breakfast & Snacks,Milk,5.0,3750.0,delivered,12/28/20 10:37,General Trade,Whatsapp,18750.0
1007,2020-12-25 20:07:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6500.0,delivered,12/28/20 10:37,General Trade,Whatsapp,6500.0
1008,2020-12-24 15:32:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,6.0,2780.0,delivered,12/28/20 11:41,General Trade,Mobile App,16680.0
1009,2020-12-24 15:32:00,Cowbell Milk,Breakfast & Snacks,Milk,0.5,8500.0,delivered,12/28/20 11:41,General Trade,Mobile App,4250.0
1010,2020-12-24 15:32:00,Three Crowns Milk,Breakfast & Snacks,Milk,1.0,3750.0,delivered,12/28/20 11:41,General Trade,Mobile App,3750.0
1011,2020-12-25 22:34:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,2.0,11200.0,delivered,12/28/20 11:46,General Trade,Mobile App,22400.0
1012,2020-12-25 22:34:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,10050.0,delivered,12/28/20 11:46,General Trade,Mobile App,10050.0
1013,2020-12-24 05:54:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,10.0,9200.0,delivered,12/28/20 12:12,General Trade,Mobile App,92000.0
1014,2020-12-26 12:51:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.5,9200.0,delivered,12/28/20 12:19,General Trade,Mobile App,13800.0
1015,2020-12-26 12:51:00,Dano Cool Cow,Breakfast & Snacks,Milk,2.0,6750.0,delivered,12/28/20 12:19,General Trade,Mobile App,13500.0
1016,2020-12-26 12:51:00,Peak Milk,Breakfast & Snacks,Milk,1.0,10650.0,delivered,12/28/20 12:19,General Trade,Mobile App,10650.0
1017,2020-12-26 12:51:00,Peak Milk,Breakfast & Snacks,Milk,1.0,4550.0,delivered,12/28/20 12:19,General Trade,Mobile App,4550.0
1018,2020-12-25 22:25:00,Dano Full Cream,Breakfast & Snacks,Milk,1.0,23680.0,delivered,12/28/20 12:37,General Trade,Mobile App,23680.0
1019,2020-12-24 11:55:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,2.0,9200.0,delivered,12/28/20 12:41,General Trade,Whatsapp,18400.0
1020,2020-12-24 11:55:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,11200.0,delivered,12/28/20 12:41,General Trade,Whatsapp,11200.0
1021,2020-12-24 11:55:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6750.0,delivered,12/28/20 12:41,General Trade,Whatsapp,6750.0
1022,2020-12-24 07:36:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,50.0,9200.0,delivered,12/28/20 12:53,General Trade,Mobile App,460000.0
1023,2020-12-27 11:19:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6750.0,delivered,12/28/20 13:06,General Trade,Mobile App,6750.0
1024,2020-12-27 11:19:00,Three Crowns Milk,Breakfast & Snacks,Milk,1.0,3750.0,delivered,12/28/20 13:06,General Trade,Mobile App,3750.0
1025,2020-12-27 11:19:00,Peak Milk,Breakfast & Snacks,Milk,0.5,10650.0,delivered,12/28/20 13:06,General Trade,Mobile App,5325.0
1026,2020-12-27 11:19:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,9200.0,delivered,12/28/20 13:06,General Trade,Mobile App,9200.0
1027,2020-12-27 15:43:00,Dano Cool Cow,Breakfast & Snacks,Milk,5.0,6750.0,delivered,12/28/20 15:49,General Trade,Mobile App,33750.0
1028,2020-12-27 15:43:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,8500.0,delivered,12/28/20 15:49,General Trade,Mobile App,8500.0
1029,2020-12-27 15:43:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,11200.0,delivered,12/28/20 15:49,General Trade,Mobile App,11200.0
1030,2020-12-27 15:43:00,Bournvita,Breakfast & Snacks,Chocolate Beverage,1.0,11150.0,delivered,12/28/20 15:49,General Trade,Mobile App,11150.0
1031,2020-12-24 10:03:00,Peak Milk,Breakfast & Snacks,Milk,5.0,10650.0,delivered,12/28/20 16:31,Wholesale,Mobile App,53250.0
1032,2020-12-24 10:49:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,10.0,9200.0,delivered,12/29/20 7:11,General Trade,Whatsapp,92000.0
1033,2020-12-28 13:47:00,Blue Band Spread,Breakfast & Snacks,Butter,1.0,7500.0,delivered,12/29/20 7:59,Wholesale,Whatsapp,7500.0
1034,2020-12-28 13:47:00,Dano Cool Cow,Breakfast & Snacks,Milk,5.0,6750.0,delivered,12/29/20 7:59,Wholesale,Whatsapp,33750.0
1035,2020-12-28 15:41:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6750.0,delivered,12/29/20 9:42,Modern Trade,Whatsapp,6750.0
1036,2020-12-28 17:10:00,Three Crowns Milk,Breakfast & Snacks,Milk,1.0,3750.0,delivered,12/29/20 10:17,General Trade,Whatsapp,3750.0
1037,2020-12-28 17:10:00,Blue Band Spread,Breakfast & Snacks,Butter,1.0,7500.0,delivered,12/29/20 10:17,General Trade,Whatsapp,7500.0
1038,2020-12-28 17:54:00,Three Crowns Milk,Breakfast & Snacks,Milk,14.0,8800.0,delivered,12/29/20 10:41,General Trade,Mobile App,123200.0
1039,2020-12-28 17:59:00,Dano Cool Cow,Breakfast & Snacks,Milk,10.0,8500.0,delivered,12/29/20 10:41,General Trade,Mobile App,85000.0
1040,2020-12-28 08:16:00,Cowbell Milk,Breakfast & Snacks,Milk,1.0,8500.0,delivered,12/29/20 11:06,General Trade,Whatsapp,8500.0
1041,2020-12-28 11:02:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,5.0,11200.0,delivered,12/29/20 11:19,General Trade,Whatsapp,56000.0
1042,2020-12-28 17:17:00,Dano Cool Cow,Breakfast & Snacks,Milk,20.0,6750.0,delivered,12/29/20 11:29,Wholesale,Whatsapp,135000.0
1043,2020-12-28 11:27:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,11200.0,delivered,12/29/20 11:45,General Trade,Mobile App,11200.0
1044,2020-12-28 11:27:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,9200.0,delivered,12/29/20 11:45,General Trade,Mobile App,9200.0
1045,2020-12-28 11:27:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,10050.0,delivered,12/29/20 11:45,General Trade,Mobile App,10050.0
1046,2020-12-28 08:20:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,8500.0,delivered,12/29/20 11:52,General Trade,Whatsapp,8500.0
1047,2020-12-28 08:20:00,Three Crowns Milk,Breakfast & Snacks,Milk,1.0,3750.0,delivered,12/29/20 11:52,General Trade,Whatsapp,3750.0
1048,2020-12-28 08:20:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,11200.0,delivered,12/29/20 11:52,General Trade,Whatsapp,11200.0
1049,2020-12-28 08:20:00,Nasco Biscuit,Breakfast & Snacks,Biscuits,1.0,3300.0,delivered,12/29/20 11:52,General Trade,Whatsapp,3300.0
1050,2020-12-28 07:18:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,15.0,2080.0,delivered,12/29/20 12:16,General Trade,Mobile App,31200.0
1051,2020-12-28 11:47:00,Nasco Cornflakes,Breakfast & Snacks,Cereal,7.0,2000.0,delivered,12/29/20 12:21,General Trade,Whatsapp,14000.0
1052,2020-12-28 11:47:00,Nibit Cookies,Breakfast & Snacks,Confectionary,4.0,3000.0,delivered,12/29/20 12:21,General Trade,Whatsapp,12000.0
1053,2020-12-28 11:47:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,4.0,9200.0,delivered,12/29/20 12:21,General Trade,Whatsapp,36800.0
1054,2020-12-28 11:47:00,Dano Cool Cow,Breakfast & Snacks,Milk,3.0,6750.0,delivered,12/29/20 12:21,General Trade,Whatsapp,20250.0
1055,2020-12-28 12:02:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,3.0,2080.0,delivered,12/29/20 13:05,General Trade,Whatsapp,6240.0
1056,2020-12-28 12:11:00,Dano Cool Cow,Breakfast & Snacks,Milk,2.0,8500.0,delivered,12/29/20 13:24,Wholesale,Whatsapp,17000.0
1057,2020-12-28 12:11:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,11200.0,delivered,12/29/20 13:24,Wholesale,Whatsapp,11200.0
1058,2020-12-28 12:11:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,9350.0,delivered,12/29/20 13:24,Wholesale,Whatsapp,9350.0
1059,2020-12-25 19:56:00,Dano Cool Cow,Breakfast & Snacks,Milk,5.0,6750.0,delivered,12/29/20 14:07,General Trade,Whatsapp,33750.0
1060,2020-12-28 08:36:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,3.0,2080.0,delivered,12/29/20 14:14,General Trade,Whatsapp,6240.0
1061,2020-12-28 12:51:00,Dangote Sugar,Breakfast & Snacks,Sugar,1.0,4200.0,delivered,12/29/20 14:15,General Trade,Whatsapp,4200.0
1062,2020-12-28 12:51:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6750.0,delivered,12/29/20 14:15,General Trade,Whatsapp,6750.0
1063,2020-12-28 16:02:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,16500.0,delivered,12/29/20 14:19,General Trade,Whatsapp,16500.0
1064,2020-12-28 16:02:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,11200.0,delivered,12/29/20 14:19,General Trade,Whatsapp,11200.0
1065,2020-12-28 16:02:00,Three Crowns Milk,Breakfast & Snacks,Milk,2.0,3750.0,delivered,12/29/20 14:19,General Trade,Whatsapp,7500.0
1066,2020-12-28 08:11:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,10.0,9200.0,delivered,12/29/20 15:49,General Trade,Whatsapp,92000.0
1067,2020-12-28 16:13:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,8500.0,delivered,12/29/20 18:00,General Trade,Whatsapp,8500.0
1068,2020-12-28 16:13:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7450.0,delivered,12/29/20 18:00,General Trade,Whatsapp,7450.0
1069,2020-12-28 16:13:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,13600.0,delivered,12/29/20 18:00,General Trade,Whatsapp,13600.0
1070,2020-12-28 17:43:00,Peak Milk,Breakfast & Snacks,Milk,3.0,10650.0,delivered,12/29/20 18:29,Wholesale,Mobile App,31950.0
1071,2020-12-28 07:56:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,3.0,9200.0,delivered,12/29/20 20:54,General Trade,Whatsapp,27600.0
1072,2020-12-28 07:56:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7450.0,delivered,12/29/20 20:54,General Trade,Whatsapp,7450.0
1073,2020-12-28 07:56:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,10.0,2080.0,delivered,12/29/20 20:54,General Trade,Whatsapp,20800.0
1074,2020-12-28 23:35:00,Bournvita,Breakfast & Snacks,Chocolate Beverage,4.0,9050.0,delivered,12/30/20 9:18,General Trade,Mobile App,36200.0
1075,2020-12-29 14:49:00,Peak Milk,Breakfast & Snacks,Milk,3.0,10650.0,delivered,12/30/20 9:32,Wholesale,Mobile App,31950.0
1076,2020-12-29 15:29:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6750.0,delivered,12/30/20 9:51,General Trade,Whatsapp,6750.0
1077,2020-12-29 15:29:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,2.0,2080.0,delivered,12/30/20 9:51,General Trade,Whatsapp,4160.0
1078,2020-12-29 15:30:00,Bournvita,Breakfast & Snacks,Chocolate Beverage,1.0,9050.0,delivered,12/30/20 9:51,General Trade,Whatsapp,9050.0
1079,2020-12-29 14:27:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,15.0,2080.0,delivered,12/30/20 10:56,General Trade,Mobile App,31200.0
1080,2020-12-28 22:26:00,Three Crowns Milk,Breakfast & Snacks,Milk,5.0,3750.0,delivered,12/30/20 11:21,General Trade,Mobile App,18750.0
1081,2020-12-28 22:26:00,Peak Milk,Breakfast & Snacks,Milk,1.0,4550.0,delivered,12/30/20 11:21,General Trade,Mobile App,4550.0
1082,2020-12-28 22:26:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,11200.0,delivered,12/30/20 11:21,General Trade,Mobile App,11200.0
1083,2020-12-29 16:41:00,Three Crowns Milk,Breakfast & Snacks,Milk,2.0,3750.0,delivered,12/30/20 11:29,General Trade,Whatsapp,7500.0
1084,2020-12-29 16:41:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6750.0,delivered,12/30/20 11:29,General Trade,Whatsapp,6750.0
1085,2020-12-29 16:41:00,Bournvita,Breakfast & Snacks,Chocolate Beverage,1.0,9050.0,delivered,12/30/20 11:29,General Trade,Whatsapp,9050.0
1086,2020-12-29 17:06:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,11200.0,delivered,12/30/20 12:46,General Trade,Whatsapp,11200.0
1087,2020-12-29 17:06:00,Three Crowns Milk,Breakfast & Snacks,Milk,6.0,3750.0,delivered,12/30/20 12:46,General Trade,Whatsapp,22500.0
1088,2020-12-29 08:41:00,Peak Milk,Breakfast & Snacks,Milk,5.0,4550.0,delivered,12/30/20 12:59,General Trade,Mobile App,22750.0
1089,2020-12-29 08:41:00,Three Crowns Milk,Breakfast & Snacks,Milk,5.0,3750.0,delivered,12/30/20 12:59,General Trade,Mobile App,18750.0
1090,2020-12-29 17:13:00,Peak Milk,Breakfast & Snacks,Milk,3.0,10650.0,delivered,12/30/20 13:20,General Trade,Whatsapp,31950.0
1091,2020-12-29 15:07:00,Peak Milk,Breakfast & Snacks,Milk,10.0,10650.0,delivered,12/30/20 14:10,General Trade,Mobile App,106500.0
1092,2020-12-28 20:18:00,Cowbell Milk,Breakfast & Snacks,Milk,5.0,7800.0,delivered,12/30/20 15:43,Wholesale,Mobile App,39000.0
1093,2020-12-29 08:32:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,3.0,9200.0,delivered,12/30/20 17:09,General Trade,Whatsapp,27600.0
1094,2020-12-29 08:32:00,Peak Milk,Breakfast & Snacks,Milk,1.0,10650.0,delivered,12/30/20 17:09,General Trade,Whatsapp,10650.0
1095,2020-12-29 08:32:00,Three Crowns Milk,Breakfast & Snacks,Milk,1.0,3750.0,delivered,12/30/20 17:09,General Trade,Whatsapp,3750.0
1096,2020-12-28 19:38:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,5.0,2080.0,delivered,12/30/20 18:44,Wholesale,Mobile App,10400.0
1097,2020-12-28 19:38:00,Peak Milk,Breakfast & Snacks,Milk,2.0,10650.0,delivered,12/30/20 18:44,Wholesale,Mobile App,21300.0
1098,2020-12-30 00:38:00,Bournvita,Breakfast & Snacks,Chocolate Beverage,1.0,9050.0,delivered,12/31/20 8:03,General Trade,Mobile App,9050.0
1099,2020-12-29 20:07:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,6750.0,delivered,12/31/20 10:15,General Trade,Mobile App,6750.0
1100,2020-12-29 20:07:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,2.0,2080.0,delivered,12/31/20 10:15,General Trade,Mobile App,4160.0
1101,2020-12-29 20:07:00,Three Crowns Milk,Breakfast & Snacks,Milk,1.0,3750.0,delivered,12/31/20 10:15,General Trade,Mobile App,3750.0
1102,2020-12-30 17:16:00,Dano Cool Cow,Breakfast & Snacks,Milk,2.0,8500.0,delivered,12/31/20 10:55,General Trade,Mobile App,17000.0
1103,2020-12-29 20:25:00,Dano Cool Cow,Breakfast & Snacks,Milk,2.0,6750.0,delivered,12/31/20 10:57,General Trade,Whatsapp,13500.0
1104,2020-12-29 20:25:00,Cowbell Milk,Breakfast & Snacks,Milk,1.0,8500.0,delivered,12/31/20 10:57,General Trade,Whatsapp,8500.0
1105,2020-12-29 20:25:00,Mac Wafers,Breakfast & Snacks,Biscuits,2.0,1050.0,delivered,12/31/20 10:57,General Trade,Whatsapp,2100.0
1106,2020-12-29 20:25:00,Peak Milk,Breakfast & Snacks,Milk,1.0,10650.0,delivered,12/31/20 10:57,General Trade,Whatsapp,10650.0
1107,2020-12-29 20:25:00,Peak Milk,Breakfast & Snacks,Milk,1.0,4550.0,delivered,12/31/20 10:57,General Trade,Whatsapp,4550.0
1108,2020-12-29 20:25:00,Three Crowns Milk,Breakfast & Snacks,Milk,2.0,3750.0,delivered,12/31/20 10:57,General Trade,Whatsapp,7500.0
1109,2020-12-30 11:28:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,8500.0,delivered,12/31/20 12:01,General Trade,Whatsapp,8500.0
1110,2020-12-30 11:28:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7450.0,delivered,12/31/20 12:01,General Trade,Whatsapp,7450.0
1111,2020-12-30 11:28:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,13600.0,delivered,12/31/20 12:01,General Trade,Whatsapp,13600.0
1112,2020-12-30 09:52:00,Peak Milk,Breakfast & Snacks,Milk,5.0,10650.0,delivered,12/31/20 12:41,Wholesale,Mobile App,53250.0
1113,2020-12-30 14:40:00,Peak Milk,Breakfast & Snacks,Milk,1.0,10650.0,delivered,12/31/20 14:38,General Trade,Whatsapp,10650.0
1114,2020-12-30 14:40:00,Three Crowns Milk,Breakfast & Snacks,Milk,1.0,3750.0,delivered,12/31/20 14:38,General Trade,Whatsapp,3750.0
1115,2020-12-30 14:40:00,Peak Milk,Breakfast & Snacks,Milk,1.0,9100.0,delivered,12/31/20 14:38,General Trade,Whatsapp,9100.0
1116,2020-12-30 14:40:00,Bournvita,Breakfast & Snacks,Chocolate Beverage,1.0,9050.0,delivered,12/31/20 14:38,General Trade,Whatsapp,9050.0
1117,2020-12-30 15:24:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,1.0,7450.0,delivered,12/31/20 16:51,General Trade,Whatsapp,7450.0
1118,2020-12-30 15:24:00,Three Crowns Milk,Breakfast & Snacks,Milk,2.0,3750.0,delivered,12/31/20 16:51,General Trade,Whatsapp,7500.0
1119,2020-12-30 15:24:00,Peak Milk,Breakfast & Snacks,Milk,2.0,4550.0,delivered,12/31/20 16:51,General Trade,Whatsapp,9100.0
1120,2020-12-30 14:11:00,Cowbell Milk,Breakfast & Snacks,Milk,1.0,7800.0,delivered,12/31/20 17:20,General Trade,Whatsapp,7800.0
1121,2020-12-30 14:11:00,Dano Cool Cow,Breakfast & Snacks,Milk,1.0,8500.0,delivered,12/31/20 17:20,General Trade,Whatsapp,8500.0
1122,2020-12-30 14:11:00,Dano Cool Cow,Breakfast & Snacks,Milk,2.0,6750.0,delivered,12/31/20 17:20,General Trade,Whatsapp,13500.0
1123,2020-12-30 14:11:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,11200.0,delivered,12/31/20 17:20,General Trade,Whatsapp,11200.0
1124,2020-12-30 09:11:00,Peak Milk,Breakfast & Snacks,Milk,5.0,10650.0,delivered,12/31/20 20:15,Wholesale,Mobile App,53250.0
1125,2020-12-30 09:51:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,2.0,7450.0,delivered,1/1/21 8:21,Wholesale,Whatsapp,14900.0
1126,2020-12-30 09:51:00,Dano Cool Cow,Breakfast & Snacks,Milk,2.0,8500.0,delivered,1/1/21 8:21,Wholesale,Whatsapp,17000.0
1127,2020-12-30 09:51:00,Hollandia Evap. Milk,Breakfast & Snacks,Yoghurt,10.0,2080.0,delivered,1/1/21 8:21,Wholesale,Whatsapp,20800.0
1128,2020-12-30 13:49:00,Bournvita,Breakfast & Snacks,Chocolate Beverage,10.0,9050.0,delivered,1/1/21 8:21,Wholesale,Whatsapp,90500.0
1129,2020-12-31 09:02:00,Dano Cool Cow,Breakfast & Snacks,Milk,5.0,6750.0,delivered,1/4/21 8:31,Wholesale,Whatsapp,33750.0
1130,2020-12-31 13:10:00,Peak Milk,Breakfast & Snacks,Milk,20.0,10650.0,delivered,1/4/21 10:03,General Trade,Mobile App,213000.0
1131,2020-12-31 14:11:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,2.0,11200.0,delivered,1/4/21 10:39,General Trade,Mobile App,22400.0
1132,2020-12-31 14:11:00,Three Crowns Milk,Breakfast & Snacks,Milk,1.0,3750.0,delivered,1/4/21 10:39,General Trade,Mobile App,3750.0
1133,2020-12-30 21:36:00,Peak Milk,Breakfast & Snacks,Milk,4.0,10650.0,delivered,1/4/21 11:41,General Trade,Mobile App,42600.0
1134,2020-12-31 15:07:00,Three Crowns Milk,Breakfast & Snacks,Milk,70.0,3750.0,delivered,1/4/21 13:21,Wholesale,Mobile App,262500.0
1135,2020-12-31 15:14:00,Peak Milk,Breakfast & Snacks,Milk,25.0,4550.0,delivered,1/4/21 13:21,Wholesale,Mobile App,113750.0
1136,2020-12-31 15:14:00,Peak Milk,Breakfast & Snacks,Milk,3.0,10650.0,delivered,1/4/21 13:21,Wholesale,Mobile App,31950.0
1137,2020-12-31 17:49:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,3.0,11200.0,delivered,1/4/21 13:38,General Trade,Mobile App,33600.0
1138,2020-12-31 11:58:00,Dano Cool Cow,Breakfast & Snacks,Milk,10.0,6750.0,delivered,1/4/21 15:02,General Trade,Mobile App,67500.0
1139,2020-12-31 10:01:00,Peak Milk,Breakfast & Snacks,Milk,5.0,10650.0,delivered,1/4/21 18:38,General Trade,Whatsapp,53250.0
1140,2020-12-31 13:02:00,Dano Cool Cow,Breakfast & Snacks,Milk,2.0,8500.0,delivered,1/4/21 19:58,General Trade,Whatsapp,17000.0
1141,2020-12-17 08:45:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,1.0,9150.0,cancelled,Not specified,General Trade,Whatsapp,9150.0
1142,2020-12-17 08:45:00,Peak Milk,Breakfast & Snacks,Milk,2.0,1860.0,cancelled,Not specified,General Trade,Whatsapp,3720.0
1143,2020-12-15 22:41:00,Nestle Golden Morn,Breakfast & Snacks,Cereal,5.0,7050.0,cancelled,Not specified,Wholesale,Mobile App,35250.0
1144,2020-12-15 22:41:00,Nestle Milo,Breakfast & Snacks,Chocolate Beverage,2.0,10050.0,cancelled,Not specified,Wholesale,Mobile App,20100.0
1145,2020-12-15 22:41:00,Peak Milk,Breakfast & Snacks,Milk,5.0,10650.0,cancelled,Not specified,Wholesale,Mobile App,53250.0
